frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min
405,19.698641061782837,left,left,178.87623706510314,-1.1237629348968596,173.9345188555498,-6.065481144450189,-3.624694776431031,96.70975209721374,-3.33546492439595,8.026775530336,3.7110356008601286,OK,0.9403954744338989
406,19.757465839385986,left,left,178.6855678644356,-1.3144321355644024,172.9097535614497,-7.0902464385503094,-4.26923008200301,95.24985073948348,-1.87556356666569,6.756434960466389,2.440695030990497,OK,0.9291395545005798
407,19.811975479125977,left,left,179.4538439815696,-0.5461560184303949,173.4762712190586,-6.523728780941411,-4.229134598107904,92.56896706124597,0.8053201115718167,4.317405225649108,0.0016652961732290805,OK,0.9181516170501709
408,19.855656623840332,left,left,178.45993036997712,-1.5400696300228844,172.53385088137466,-7.466149118625339,-4.483901365552983,91.07078574861178,2.3035014242060043,2.5129638716612503,-1.80277605781464,OK,0.909282386302948
409,19.90306544303894,left,left,179.40403504014384,-0.5959649598561612,173.40439126097627,-6.5956087390237315,-4.126142362380647,88.2755381971905,5.098748975627288,0.1490396139774079,-4.166700315498474,OK,0.9010370373725891
410,19.95329713821411,left,left,179.90056399340517,0.09943600659482854,174.10899312429441,-5.891006875705585,-3.84949212703072,88.04342824646673,5.3308589263510555,0.18437900173642338,-4.1313609277394505,OK,0.8969042897224426
411,20.000304222106934,left,left,179.41929205790902,0.5807079420909815,174.85613797829416,-5.143862021705843,-3.5580487440273534,87.97461490178401,5.399672271033779,0.1411361215535088,-4.174603807922381,OK,0.8929218053817749
412,20.037399291992188,left,left,178.5088337925572,1.4911662074428023,175.81127386706112,-4.188726132938882,-3.4305424629117414,88.82588305454078,4.548404118277006,1.0752329320107217,-3.240506997465161,OK,0.8908035755157471
413,20.081501007080078,left,left,177.8949319738459,2.1050680261541004,176.42310368685608,-3.5768963131439193,-3.328807000847373,88.99892111817555,4.375366054642242,1.3520784566262103,-2.9636614728496795,OK,0.8890495300292969
414,20.121244430541992,left,left,173.61873160658973,6.3812683934102665,179.34248700101048,0.6575129989895174,-2.0668916339630763,87.75092998034816,5.623357192469626,1.4077937408058605,-2.9079461886700244,OK,0.8879182934761047
415,20.156775951385498,left,left,166.9614299299413,13.03857007005871,171.77722745557136,8.222772544428636,0.4791072712200348,86.4553611263778,6.918926046439992,1.7502659232278948,-2.565474006247996,OK,0.8876502513885498
416,20.219791412353516,left,left,161.05854252395747,18.94145747604253,165.76936488889285,14.230635111107148,2.171033024327782,85.34397296777291,8.030314205044874,2.2258283570360633,-2.0899115724398314,OK,0.8884980082511902
417,20.292680025100708,left,left,151.1318989088731,28.868101091126903,157.78148954093032,22.218510459069677,3.9824775540564636,85.77608945127018,7.598197721547606,6.408157637383864,2.0924177079079698,OK,0.8884862065315247
418,20.33635449409485,left,left,147.77465721443025,32.22534278556975,154.3139528341278,25.686047165872196,5.077050115390167,86.94984356133848,6.424443611479305,8.56618929642618,4.250449366950306,OK,0.8915622234344482
419,20.372228145599365,left,left,145.39046611339077,34.60953388660923,151.28810782355725,28.711892176442745,6.304611226394505,83.70760223203271,9.666684940785075,5.909855168593698,1.5941152391178264,OK,0.8933351635932922
420,20.41320538520813,left,left,144.6888869807504,35.3111130192496,149.47048670518066,30.52951329481934,7.03486536675955,83.47305016285452,9.901237009963268,5.289515254044322,0.973775324568436,OK,0.8987120389938354
421,20.45398497581482,left,left,136.43102640496016,43.568973595039836,142.51241565235412,37.48758434764588,8.063050657908207,83.79418983257145,9.58009734024634,7.938629737873634,3.6228898083977583,OK,0.905184268951416
422,20.49683451652527,left,left,135.36895570050604,44.631044299493965,141.19942960813913,38.80057039186087,8.965164217685071,83.92104852444763,9.45323864837016,8.716686649765789,4.400946720289909,OK,0.911719560623169
423,20.541768789291382,left,left,131.05888731022816,48.94111268977184,137.1291277211748,42.8708722788252,10.081651595913838,79.8381833658483,13.536103806969493,5.990075372708758,1.6743354432328772,OK,0.9178096055984497
424,20.59028697013855,left,left,124.80845543906126,55.19154456093874,131.48903085424328,48.51096914575672,11.270687746623583,78.18596328682514,15.188323885992645,6.1372264486307415,1.8214865191548597,OK,0.9237877726554871
425,20.633628845214844,left,left,122.19718475209642,57.80281524790358,128.1824647507698,51.81753524923019,12.716394400496966,77.52448864660306,15.849798526214727,6.226163045773446,1.9104231162975793,OK,0.9293420314788818
426,20.68960690498352,left,left,119.06232051670356,60.937679483296435,122.85101591654572,57.14898408345428,14.884276410001144,77.3523926039333,16.02189456888449,6.025364413776596,1.7096244843007184,OK,0.9350091814994812
427,20.740283489227295,left,left,119.14975486685958,60.85024513314042,121.98887084454104,58.01112915545896,15.66967643690718,77.43369631624633,15.940590856571461,5.942488730834933,1.6267488013590423,OK,0.9391118288040161
428,20.77881169319153,left,left,115.44980034281237,64.55019965718763,118.07788081437705,61.92211918562295,16.34168768616024,75.44520318216665,17.929083990651137,4.4149713398915695,0.09923141041568329,OK,0.9424371719360352
429,20.818491458892822,left,left,113.9429978316508,66.0570021683492,117.63457305871951,62.36542694128049,16.25724698237872,72.75638855470945,20.61789861810834,2.7052107641568726,-1.610529165319008,OK,0.9456018209457397
430,20.864615201950073,left,left,108.40955298639457,71.59044701360543,112.01124737517938,67.98875262482062,17.005217673931362,71.46186830828603,21.91241886453176,2.068780371002187,-2.2469595584736908,OK,0.9485476016998291
431,20.91300654411316,left,left,107.36310496742185,72.63689503257815,111.26675171358538,68.73324828641462,17.448036754982386,72.4243823510694,20.94990482174839,3.7760658522153054,-0.539674077260571,OK,0.9511641263961792
432,20.964833974838257,left,left,99.21602492189453,80.78397507810547,103.88947348401297,76.11052651598703,18.20801709897565,71.94734695511774,21.42694021770005,4.828812616211821,0.5130726867359385,OK,0.9525362253189087
433,21.011432647705078,left,left,97.5203729505935,82.4796270494065,103.26798854833096,76.73201145166904,18.142748634118043,71.36579931987744,22.00848785294035,5.256163551732944,0.9404236222570717,OK,0.9543618559837341
434,21.047229528427124,left,left,89.61969166488073,90.38030833511927,96.28005469696727,83.71994530303273,19.00546476394033,71.95447054081232,21.419816632005464,7.620298336839208,3.3045584073633165,OK,0.9571070075035095
435,21.094083309173584,left,left,83.69422761772852,96.30577238227148,91.58109310288536,88.41890689711464,18.996588020730474,70.3088373509938,23.06544982182399,7.192290856881106,2.8765509274052192,OK,0.9587375521659851
436,21.138659715652466,left,left,83.02917155679748,96.97082844320252,92.13939295595112,87.86060704404888,18.35808323739675,69.96247108870061,23.411816084117177,7.43077572525101,3.1150357957751282,OK,0.9597216844558716
437,21.176910400390625,left,left,79.9694995435716,100.0305004564284,86.91249583931786,93.08750416068214,20.314785955168237,73.0108541501522,20.36343302266559,10.26863640106669,5.952896471590805,OK,0.9609401822090149
438,21.217692613601685,left,left,80.19022230628178,99.80977769371822,86.69772513312594,93.30227486687406,20.530881905756992,73.20179396820663,20.172493204611158,10.240178700807803,5.924438771331921,OK,0.9623852968215942
439,21.26523447036743,left,left,75.36246425622605,104.63753574377395,82.22578287529724,97.77421712470276,20.354703390257985,72.69804310170944,20.676244071108343,9.916065111038627,5.600325181562738,OK,0.9617891311645508
440,21.313929319381714,left,left,76.80156018901751,103.19843981098249,83.25534974162208,96.74465025837792,20.254108236395066,69.6126859239098,23.761601248907994,6.320583712909438,2.0048437834335573,OK,0.9630479216575623
441,21.358498573303223,left,left,71.83633277411279,108.16366722588721,79.03481133952573,100.96518866047427,20.47438563856333,68.53406823539676,24.840218937421028,6.206932439373039,1.8911925098971665,OK,0.9638010859489441
442,21.407499313354492,left,left,66.08608117375299,113.91391882624701,73.60763311165891,106.39236688834109,20.662991339221303,69.25785368004615,24.116433492771634,7.4423969571733855,3.1266570276974903,OK,0.9633816480636597
443,21.446327209472656,left,left,60.77703345334018,119.22296654665982,69.55791551480175,110.44208448519825,20.411660851657516,73.22575582923194,20.148531343585844,12.418298742351038,8.102558812875145,OK,0.9614275097846985
444,21.49232053756714,left,left,54.16058223647674,125.83941776352326,64.68089790733544,115.31910209266456,19.349676137991114,76.80645758459457,16.56782958822322,16.676449393444365,12.360709463968476,OK,0.96101975440979
445,21.541584968566895,left,left,51.54157035051076,128.45842964948923,61.48396827581649,118.5160317241835,19.848411311741593,74.88198784443614,18.492299328381648,14.672797081483465,10.357057152007599,OK,0.9581946730613708
446,21.59683847427368,left,left,47.38025841255795,132.61974158744204,56.08297740815772,123.91702259184228,20.90825054436805,74.68716480909755,18.687122363720235,14.298134349065366,9.982394419589497,OK,0.9518362879753113
447,21.63848114013672,left,left,48.25080089772754,131.74919910227246,56.99122030893281,123.00877969106719,20.68630227242123,74.40281048764378,18.97147668517401,13.829532171270282,9.513792241794391,OK,0.9468833208084106
448,21.68162989616394,left,left,44.01155429370461,135.98844570629538,52.346484871518165,127.65351512848184,21.28589766501426,74.46308246847128,18.911204704346503,14.083910711299094,9.768170781823216,OK,0.9381788969039917
449,21.721484422683716,left,left,42.95523193813759,137.0447680618624,51.704541835547836,128.29545816445216,21.11273061648177,73.10695447276478,20.267332700053004,12.968994986656792,8.6532550571809,OK,0.9304547309875488
450,21.762239694595337,left,left,39.89844733469608,140.10155266530393,48.87101477746532,131.12898522253468,20.824727906215177,72.54148435656592,20.83280281625187,12.338779705550339,8.023039776074455,OK,0.9269614815711975
451,21.810443878173828,left,left,39.72356618230433,140.27643381769568,48.79287307490715,131.20712692509284,20.985292642818408,72.17683981841195,21.19744735440584,12.231439353833174,7.915699424357285,OK,0.920642077922821
452,21.848430633544922,left,left,43.07228867878356,136.92771132121644,51.99819941478572,128.00180058521428,21.253237517942118,73.26098793657275,20.11329923624504,13.440136190517016,9.124396261041142,OK,0.9153046607971191
453,21.88940119743347,left,left,47.15375901881978,132.84624098118022,55.26530122862817,124.73469877137182,21.586758150966936,72.67129405851139,20.702993114306395,12.36959441928672,8.053854489810846,OK,0.9123863577842712
454,21.93712019920349,left,left,49.749506132094986,130.25049386790502,57.04506030592447,122.95493969407553,22.080345958942573,72.5943500972973,20.779937075520493,11.970250230069349,7.654510300593472,OK,0.9110370874404907
455,21.977304220199585,left,left,63.645464648269545,116.35453535173045,70.99982569606792,109.00017430393208,21.805276821812235,72.62713341581723,20.74715375700056,11.786771285427838,7.471031355951965,OK,0.9127579927444458
456,22.036516904830933,left,left,67.26018512148299,112.73981487851701,74.81734518530658,105.18265481469342,21.70751547167919,73.6259632519162,19.748323920901584,12.89063878741899,8.574898857943111,OK,0.9152132272720337
457,22.079546451568604,left,left,78.66296506497595,101.33703493502405,86.27806108086598,93.72193891913402,20.742938646239498,75.53116783390709,17.843119338910697,13.88920249603662,9.57346256656075,OK,0.9201946258544922
458,22.11579656600952,left,left,78.1331925328813,101.8668074671187,84.9302489303108,95.0697510696892,20.84628279282357,79.95098236591697,13.423304806900816,17.594321556170023,13.278581626694148,OK,0.9230095744132996
459,22.1621150970459,left,left,88.59800961354992,91.40199038645008,94.7283306018451,85.2716693981549,20.401845145511857,82.81906017074593,10.55522700207186,19.351226304552966,15.035486375077085,OK,0.9274565577507019
460,22.20585060119629,left,left,99.82670942226949,80.17329057773051,105.89631736263678,74.10368263736322,19.429050660182874,79.57683026619577,13.797456906622017,15.07548886674593,10.759748937270047,OK,0.9327678680419922
461,22.249736070632935,left,left,108.71145892355878,71.28854107644122,113.38587189616054,66.61412810383946,18.333486868742664,79.95839349767456,13.415893675143224,12.96629333901899,8.650553409543107,OK,0.9382431507110596
462,22.2926127910614,left,left,119.82592552801871,60.174074471981285,121.71901995820713,58.28098004179287,17.366275730491648,81.73201933380088,11.64226783901691,10.991389494480956,6.675649565005074,OK,0.9430356621742249
463,22.338457107543945,left,left,119.69121700270026,60.308782997299744,122.2349475815606,57.765052418439396,17.099538882500692,81.31707646097304,12.057210711844746,10.960345922334069,6.644605992858175,OK,0.9474707245826721
464,22.391181230545044,left,left,128.17659806788703,51.82340193211297,129.07214192644352,50.92785807355648,15.467425118230254,83.75154979373494,9.62273737908285,10.114518770521693,5.7987788410458165,OK,0.9513872861862183
465,22.429555654525757,left,left,130.7992142752916,49.200785724708396,132.56859089725486,47.431409102745135,14.317814592182408,84.35701840085676,9.017268771961028,10.444209615002451,6.128469685526568,OK,0.955154538154602
466,22.476300716400146,left,left,137.73519032409274,42.26480967590726,139.09766107867227,40.902338921327726,12.342917136293742,84.49315388429352,8.881133288524268,8.1985417751668,3.8828018456909206,OK,0.9572153091430664
467,22.51571035385132,left,left,140.65756789972698,39.342432100273015,141.74737374415201,38.252626255847986,11.449980199525223,83.10396774579655,10.270319427021235,5.643753789746799,1.3280138602709144,OK,0.9584019780158997
468,22.560163497924805,left,left,148.23335645128353,31.766643548716473,148.28463242143079,31.715367578569214,9.614490788475127,85.64439246191235,7.729894710905441,5.310159220534721,0.994419291058847,OK,0.9583349823951721
469,22.61369037628174,left,left,158.3522351392075,21.647764860792506,158.34395199013883,21.656048009861166,6.744070799347102,89.61345737553295,3.760829797284842,6.349245025811385,2.0335050963355172,OK,0.9581592679023743
470,22.654984712600708,left,left,170.3838340246191,9.616165975380909,169.02614997789544,10.973850022104557,3.774378948700847,94.98327220993329,-1.6089850371155023,7.399967111910477,3.084227182434603,OK,0.9575207829475403
471,22.696503400802612,left,left,175.39896553627284,4.60103446372716,176.00249050889792,3.997509491102079,0.8998819102700989,97.35085404742769,-3.976566874609901,8.854260930322853,4.53852100084697,OK,0.9566596746444702
472,22.742571353912354,left,left,177.33990506981132,2.660094930188677,178.43222290035467,1.5677770996453262,-0.09207599971802374,98.45701166370468,-5.082724490886889,9.457253494530006,5.141513565054112,OK,0.9500285387039185
473,22.784931898117065,left,left,178.48699183739234,-1.5130081626076617,176.02072995605621,-3.979270043943785,-2.151468308880246,98.26714068658717,-4.892853513769381,8.581934259043045,4.266194329567156,OK,0.939487874507904
474,22.829394340515137,left,left,178.75731418956653,-1.2426858104334713,175.2810090354444,-4.718990964555587,-2.778615177709265,96.95480017931918,-3.5805130065013913,7.6524901557320195,3.336750226256129,OK,0.9293425679206848
475,22.881256341934204,left,left,178.908412143898,-1.0915878561019952,174.84079475177478,-5.15920524822522,-3.294543729694771,97.63401147871737,-4.2597243058995815,8.407085141145817,4.091345211669932,OK,0.9208125472068787
476,22.931929349899292,left,left,179.05915595192462,-0.9408440480753768,174.3874929686331,-5.612507031366903,-3.5932543807317603,96.9340536389296,-3.5597664661118102,8.012462241489358,3.6967223120134634,OK,0.9126554131507874
477,22.97255277633667,left,left,179.34486850829313,0.655131491706868,174.83382024895238,-5.166179751047622,-3.7733427147883627,95.0079497126315,-1.633662539813713,7.055918240597628,2.7401783111217526,OK,0.906614363193512
478,23.028396129608154,left,left,178.66943438213028,1.3305656178697234,175.44201300697455,-4.557986993025452,-3.604780913061896,93.51634780602625,-0.14206063320845885,5.800119503859541,1.4843795743836665,OK,0.8956351280212402
479,23.07369303703308,left,left,179.62725115935157,0.37274884064842695,175.3582916077855,-4.641708392214497,-3.3542746276447395,93.0219336604485,0.3523535123692909,4.682116265666674,0.3663763361907968,OK,0.8847443461418152
480,23.114228010177612,left,left,179.61258593655748,0.3874140634425203,175.37947485727173,-4.620525142728269,-3.3257533139540603,92.34409776129942,1.0301894115183643,4.026283653516142,-0.28945627595973633,OK,0.877475917339325
481,23.158325910568237,left,left,179.8295179921304,0.17048200786959455,175.11096071152912,-4.889039288470883,-3.4004051485285527,92.06269175305476,1.311595419763023,3.721807900866699,-0.5939320286091743,OK,0.8723081946372986
482,23.208056211471558,left,left,179.88157357713715,0.11842642286285354,174.84472117723195,-5.155278822768054,-3.546380388613799,90.97695884881668,2.3973283240011085,2.7042837058338436,-1.611456223642051,OK,0.8691955804824829
483,23.26631498336792,left,left,179.89250587550904,-0.1074941244909553,174.62987193179555,-5.370128068204451,-3.64952540430316,90.53952627742406,2.834760895393728,2.152634816834389,-2.163105112641489,OK,0.8670639991760254
484,23.308093547821045,left,left,179.85951636044547,-0.1404836395545317,174.84004566841176,-5.159954331588239,-3.5688117024287704,90.75170044927543,2.622586723542355,2.2023594388803427,-2.113380490595546,OK,0.866804301738739
485,23.35371422767639,left,left,179.59396458806057,-0.4060354119394276,175.40446007960307,-4.595539920396931,-3.0709101180711786,91.29187116961842,2.08241600319937,2.410465560004717,-1.905274369471158,OK,0.8677708506584167
486,23.397699117660522,left,left,179.53727477948368,-0.4627252205163188,175.79949798770258,-4.20050201229742,-2.8066361783558973,91.7122352109985,1.6620519618192873,2.643375824423712,-1.6723641050521678,OK,0.8689202666282654
487,23.450159311294556,left,left,178.73904526326663,1.2609547367333676,177.32413292242572,-2.6758670775742814,-2.278554740482222,90.98353840439306,2.3907487684247286,2.6418054782184535,-1.6739344512574235,OK,0.8701623678207397
488,23.493046522140503,left,left,177.68156327342106,2.3184367265789376,178.14388745055982,-1.8561125494401836,-2.0501488616907877,90.49297842489854,2.881308747919249,2.6173788392268857,-1.6983610902489943,OK,0.8683083057403564
489,23.541130542755127,left,left,171.57116546390736,8.428834536092637,176.2803423516471,3.719657648352893,-0.5226630605726639,88.38884393522633,4.985443237591454,2.5753577623934327,-1.7403821670824584,OK,0.8681168556213379
490,23.584959030151367,left,left,169.37387107261387,10.626128927386134,174.37724998168852,5.6227500183114785,-0.053876811810003464,88.20422681535615,5.170060357461637,3.1537289126208017,-1.1620110168550752,OK,0.8679596781730652
491,23.63356041908264,left,left,161.6423612453006,18.357638754699394,165.2587351881357,14.741264811864312,3.0917140387175883,87.19340244768456,6.180884725133225,3.901490429237263,-0.4142495002386113,OK,0.8675879240036011
492,23.681913137435913,left,left,157.21583000848798,22.784169991512016,159.90715071152687,20.092849288473133,5.101840581356621,87.76563992298385,5.608647249833936,5.5588012073793545,1.2430612779034789,OK,0.867138683795929
493,23.73386788368225,left,left,153.27705051680257,26.722949483197425,155.45773579504075,24.542264204959253,6.746497507773467,87.41649182891825,5.957795343899534,6.343674614929873,2.0279346854539995,OK,0.8727547526359558
494,23.774767875671387,left,left,149.47920989850635,30.520790101493645,150.544898021409,29.45510197859099,8.860947962761959,85.16877112247158,8.205516050346205,5.095407208136167,0.7796672786602983,OK,0.8783379197120667
495,23.8320209980011,left,left,149.06096160571406,30.939038394285944,147.8664914216472,32.1335085783528,10.42347814638126,86.48256644499995,6.891720727817841,5.711574407314354,1.3958344778384628,OK,0.885015070438385
496,23.889511823654175,left,left,143.6713443512222,36.32865564877781,142.03371711588176,37.96628288411824,12.28791085895854,86.21512927091376,7.159157901904024,6.865412894531891,2.549672965056004,OK,0.8897235989570618
497,23.940000534057617,left,left,142.34272883447184,37.65727116552816,140.4985396159755,39.50146038402451,12.975037056452956,85.66553344350497,7.708753729312818,6.796381281461543,2.4806413519856676,OK,0.8954624533653259
498,23.989352226257324,left,left,136.45919546167377,43.54080453832623,132.87620768450924,47.12379231549076,16.22544830807182,83.71494835951837,9.659338813299414,6.357408890425639,2.0416689609497496,OK,0.9033536314964294
499,24.032807111740112,left,left,133.0347623346745,46.9652376653255,127.89943500622533,52.10056499377467,18.6122877020328,82.20787692383531,11.166410248982473,5.684837297418934,1.3690973679430556,OK,0.9109554886817932
500,24.07889747619629,left,left,131.438516831867,48.56148316813301,125.27901962482952,54.720980375170484,19.92529986442823,82.47648202372191,10.897805149095873,6.242284681112645,1.9265447516367544,OK,0.9181500673294067
501,24.137354135513306,left,left,129.98534529122009,50.014654708779915,122.14078832742243,57.85921167257757,21.48656677437094,83.79905217605112,9.575234996766667,7.4410619866243835,3.1253220571485087,OK,0.9247073531150818
502,24.175519943237305,left,left,130.69297428081143,49.30702571918857,121.43583701211192,58.56416298788808,22.693651356509534,81.02053572600941,12.353751446808374,4.457049813819453,0.1413098843435705,OK,0.9302639961242676
503,24.22328519821167,left,left,127.82339076804841,52.17660923195159,117.71903136006583,62.28096863993417,24.004852599185728,82.00274516673264,11.37154200608515,5.903238357935777,1.5874984284598952,OK,0.9352865815162659
504,24.26494860649109,left,left,126.63193917792297,53.36806082207703,116.3695062610184,63.6304937389816,24.662083731534384,82.66699741683506,10.707289755982728,7.066648231464871,2.750908301989,OK,0.9397520422935486
505,24.30398440361023,left,left,121.95496357460209,58.04503642539791,110.86108437340951,69.13891562659049,26.510630005122756,79.61965186971227,13.754635303105516,5.036402673642446,0.7206627441665603,OK,0.9405705332756042
506,24.357996463775635,left,left,118.45586741227864,61.544132587721364,107.33598788838029,72.66401211161971,27.547863680129385,80.01482685669845,13.359460316119339,6.4428110129294724,2.127071083453586,OK,0.9396941661834717
507,24.422207593917847,left,left,118.34792670741885,61.65207329258115,105.64416564821632,74.35583435178368,29.145652793725468,79.28373871079941,14.090548462018376,5.725630445322337,1.409890515846456,OK,0.9392536282539368
508,24.464903354644775,left,left,117.72282630886576,62.27717369113424,105.7034483797935,74.2965516202065,29.147704647555333,77.18599801503385,16.18828915778394,4.314324733516917,-0.0014151959589696617,OK,0.9394150376319885
509,24.50431227684021,left,left,118.30363344079703,61.69636655920297,106.80497326315432,73.19502673684568,28.64739010115357,76.33265696661005,17.041630206207742,3.481386890120915,-0.8343530393549656,OK,0.9375029802322388
510,24.5411057472229,left,left,119.61343229864814,60.386567701351865,108.79782016103015,71.20217983896985,27.732762071048604,78.52585307902666,14.848434093791127,5.443003012457281,1.1272630829813863,OK,0.9372961521148682
511,24.58149528503418,left,left,120.11397135732703,59.88602864267297,109.38265866949652,70.61734133050348,27.54843492235301,80.74898433223724,12.625302840580545,7.5661065667597365,3.250366637283861,OK,0.9369650483131409
512,24.636916160583496,left,left,126.31800961468214,53.68199038531786,115.45389399795874,64.54610600204126,26.430756903884603,79.72397636487199,13.6503108079458,5.290617652033197,0.9748777225573235,OK,0.941214919090271
513,24.692961931228638,left,left,132.49520554217062,47.50479445782938,121.80602817453877,58.19397182546123,24.224301804646146,82.4285287019955,10.945758470822284,5.963653139009777,1.6479132095338969,OK,0.9453795552253723
514,24.748440265655518,left,left,134.21443765685467,45.78556234314533,124.20453144823404,55.795468551765964,23.181840542417632,82.83882564586173,10.535461526956055,6.010759979658714,1.6950200501828476,OK,0.9494228959083557
515,24.801428079605103,left,left,139.7191654687595,40.28083453124049,131.24456312824177,48.755436871758235,20.181770251162902,85.15544289359039,8.218844279227397,6.862610804235531,2.5468708747596622,OK,0.9530795812606812
516,24.85840106010437,left,left,140.76083476660943,39.239165233390565,132.55923018890482,47.44076981109518,19.52937836047452,87.6749428949119,5.699344277905894,9.002716677681791,4.686976748205922,OK,0.9553576111793518
517,24.906148672103882,left,left,165.03021213182768,14.969787868172318,156.70972573143592,23.290274268564076,11.461223413513626,96.41079332347829,-3.0365061506605002,9.551530336600177,5.235790407124284,OK,0.9550904631614685
518,24.959621906280518,left,left,165.9603510829739,14.039648917026113,160.53656926263562,19.463430737364376,8.85565997983319,96.94349868517551,-3.5692115123577253,10.375376844670397,6.059636915194517,OK,0.9551509022712708
519,25.013211965560913,left,left,170.37848036774875,9.62151963225125,165.75356788665886,14.246432113341143,6.732759785302673,98.23799952009108,-4.863712347273292,10.345846824303852,6.030106894827981,OK,0.9533098340034485
520,25.079144716262817,left,left,174.4081714909216,5.591828509078397,172.43781599327642,7.562184006723584,3.392139042030236,99.83308864995962,-6.458801477141833,11.254872194344669,6.939132264868789,OK,0.9505922198295593
521,25.13462257385254,left,left,175.5107270775237,4.489272922476289,175.08328837603545,4.916711623964545,1.8337144342927054,99.6781600540116,-6.303872881193811,11.08443578681606,6.768695857340191,OK,0.945544421672821
522,25.190502643585205,left,left,179.2378594734629,-0.7621405265371095,177.74231175561985,-2.257688244380148,-1.245345725567738,99.65851344764374,-6.284226274825954,9.908715439919057,5.592975510443182,OK,0.9424290657043457
523,25.24114727973938,left,left,179.80767716444285,0.19232283555714957,174.94534013168595,-5.054659868314047,-3.347854385074287,95.98609221279972,-2.611805039981931,7.885220531596628,3.569480602120734,OK,0.9372877478599548
524,25.294726133346558,left,left,179.71665867990487,-0.2833413200951327,173.762027460664,-6.237972539335999,-4.1216832074516585,95.74614112688384,-2.3718539540660544,7.579089138673053,3.263349209197173,OK,0.9294703006744385
525,25.346903324127197,left,left,179.80772602593922,-0.1922739740607824,172.64182921594121,-7.358170784058785,-4.789004942607349,94.43125930764619,-1.0569721348283991,6.808151175036835,2.492411245560959,OK,0.9219541549682617
526,25.40105152130127,left,left,179.9383362004148,0.061663799585204515,172.84989121763496,-7.150108782365038,-4.746869674256401,92.76705256184665,0.6072346109711333,5.231955469540485,0.9162155400645986,OK,0.91582852602005
527,25.450068473815918,left,left,179.3752966635326,0.6247033364674053,173.5948080201256,-6.405191979874388,-4.406732014852834,89.4861916774025,3.8880954954152855,2.1093549788914765,-2.2063849505844075,OK,0.9116162061691284
528,25.49682903289795,left,left,178.95114220848458,1.0488577915154167,174.8772903296048,-5.12270967039521,-3.6667332059200923,89.79003237076134,3.5842548020564493,2.294866626751874,-2.0208733027239987,OK,0.9052916169166565
529,25.5508713722229,left,left,178.2841155986764,1.715884401323592,175.80456640105498,-4.195433598945016,-3.228598574054358,89.66429552560032,3.709991647217464,2.3470149518145846,-1.96872497766131,OK,0.8998681306838989
530,25.605313777923584,left,left,174.9108337345104,5.0891662654896095,178.7125999610988,-1.287400038901211,-2.562080793468168,88.65278784316959,4.721499329648196,2.4672733540922573,-1.8484665753836111,OK,0.8949729204177856
531,25.66039490699768,left,left,173.47239238174166,6.527607618258344,179.72389385593758,0.2761061440624246,-2.070533473531538,88.39568106965275,4.978606103165035,2.5766490703171363,-1.7390908591587504,OK,0.890468955039978
532,25.70735788345337,left,left,163.73801566376912,16.26198433623088,168.22188067858855,11.778119321411452,2.140419298902768,86.41330505870887,6.960982114108916,3.0375893724310448,-1.2781505570448246,OK,0.8912570476531982
533,25.75872826576233,left,left,158.34064938984727,21.659350610152728,161.56912228059406,18.43087771940594,4.943134825829658,85.43198428102157,7.942302891796217,3.6035919975980333,-0.712147931877837,OK,0.89022296667099
534,25.81780481338501,left,left,156.67461761922132,23.325382380778677,158.03895545408542,21.961044545914575,6.748113608450692,89.92578966992438,3.448497502893403,8.038241113239193,3.7225011837633133,OK,0.8872989416122437
535,25.861637115478516,left,left,152.6223141343574,27.377685865642604,153.21247342576842,26.787526574231578,9.124944485923779,88.13700567342948,5.237281499388303,7.852109450764285,3.5363695212884068,OK,0.8922165036201477
536,25.897995710372925,left,left,150.98148703905557,29.018512960944435,149.96801865320896,30.031981346791042,10.760806042244102,87.69615481846496,5.678132354352826,7.443492474862461,3.127752545386585,OK,0.8972600698471069
537,25.938270330429077,left,left,148.6645725583519,31.335427441648108,145.4343881088528,34.5656118911472,12.863805486637176,90.00471718536116,3.3695699874566287,9.638338222499236,5.322598293023361,OK,0.9027841687202454
538,25.995248794555664,left,left,146.40504197489432,33.59495802510568,141.88766852752295,38.11233147247705,14.479370490030997,88.77379786048708,4.6004893123307085,8.73579490314671,4.42005497367083,OK,0.9078954458236694
539,26.043824911117554,left,left,142.76870822025813,37.231291779741866,135.80416157828793,44.19583842171207,17.60205896654864,86.50683991291167,6.867447259906115,7.144352237490108,2.8286123080142147,OK,0.913313627243042
540,26.09634041786194,left,left,137.79224495606096,42.207755043939045,129.42531532451255,50.57468467548745,20.123029358203993,85.287692920298,8.086594252519788,7.043792646953543,2.7280527174776523,OK,0.9193931221961975
541,26.149711847305298,left,left,138.00707636931844,41.99292363068156,127.15702236647293,52.84297763352707,22.039720007844615,85.95160007306346,7.422687099754327,7.141266078062552,2.8255261485866754,OK,0.925574541091919
542,26.203595399856567,left,left,136.7322259206907,43.267774079309305,124.1023201041608,55.897679895839204,23.769769972078663,86.70814772024555,6.666139452572239,7.848011875794318,3.5322719463184455,OK,0.931377112865448
